Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Koraidon,54.93875,63989,29.447,48236,29.368
2,Miraidon,54.88732,81060,37.303,60600,36.896
3,Zacian-Crowned,46.82579,82676,38.047,61295,37.319
4,Ting-Lu,27.09232,19047,8.765,16061,9.779
5,Arceus-Ground,25.69815,26386,12.143,19905,12.119
6,Kyogre,24.64275,52580,24.197,41100,25.024
7,Skeledirge,23.02221,25191,11.593,19249,11.720
8,Arceus-Fairy,22.65718,17410,8.012,14152,8.616
9,Giratina-Origin,20.28797,25075,11.539,19564,11.911
10,Arceus,17.26532,29145,13.412,21213,12.915
11,Clodsire,16.96293,20681,9.517,17100,10.411
12,Landorus-Therian,15.52542,10933,5.031,9332,5.682
13,Rayquaza,15.52182,31969,14.712,23231,14.144
14,Corviknight,12.98173,11929,5.490,9327,5.679
15,Toxapex,12.28185,10104,4.650,8516,5.185
16,Basculegion,11.99563,25389,11.684,16013,9.749
17,Groudon,11.56649,23369,10.754,19550,11.903
18,Eternatus,11.52555,18772,8.639,14042,8.549
19,Flutter-Mane,9.83935,33737,15.526,24069,14.654
20,Iron-Treads,9.11688,14887,6.851,11946,7.273
21,Iron-Bundle,7.94416,28524,13.127,19890,12.110
22,Dondozo,7.90481,6575,3.026,5169,3.147
23,Calyrex-Ice,6.44015,11991,5.518,9137,5.563
24,Blissey,6.39654,3777,1.738,2995,1.823
25,Chien-Pao,5.89990,20411,9.393,14464,8.806
26,Hatterene,5.68732,5798,2.668,4682,2.851
27,Kingambit,5.31476,10914,5.023,6972,4.245
28,Arceus-Ghost,5.12660,10890,5.012,9901,6.028
29,Grimmsnarl,4.89370,8026,3.694,7138,4.346
30,Mewtwo,4.58800,12930,5.950,9535,5.805
31,Magearna,4.14283,10457,4.812,7975,4.856
32,Glimmora,4.13415,11709,5.388,10689,6.508
33,Annihilape,4.02495,26605,12.243,21332,12.988
34,Great-Tusk,3.80359,12895,5.934,9722,5.919
35,Sneasler,3.66787,5191,2.389,3916,2.384
36,Chi-Yu,3.57773,14268,6.566,9832,5.986
37,Gholdengo,2.96770,8585,3.951,6243,3.801
38,Masquerain,2.94142,5929,2.728,5505,3.352
39,Orthworm,2.89944,2718,1.251,2360,1.437
40,Ditto,2.60595,6149,2.830,4452,2.711
